from	to
ENSG00000168036	ENSG00000237765
ENSG00000168036	ENSG00000237975
ENSG00000168036	ENSG00000238194
ENSG00000168036	ENSG00000238227
ENSG00000168036	ENSG00000238287
ENSG00000168036	ENSG00000238290
ENSG00000168036	ENSG00000239149
ENSG00000168036	ENSG00000239219
ENSG00000168036	ENSG00000239672
ENSG00000168036	ENSG00000240137
ENSG00000168036	ENSG00000240230
ENSG00000168036	ENSG00000240344
ENSG00000168036	ENSG00000240370
ENSG00000168036	ENSG00000240682
ENSG00000168036	ENSG00000240707
ENSG00000168036	ENSG00000240875
ENSG00000168036	ENSG00000241155
ENSG00000168036	ENSG00000241468
ENSG00000168036	ENSG00000241553
ENSG00000168036	ENSG00000241735
ENSG00000168036	ENSG00000241962
ENSG00000168036	ENSG00000241973
ENSG00000168036	ENSG00000242125
ENSG00000168036	ENSG00000242317
ENSG00000168036	ENSG00000242407
ENSG00000168036	ENSG00000242498
ENSG00000168036	ENSG00000242798
ENSG00000168036	ENSG00000242808
ENSG00000168036	ENSG00000243279
ENSG00000168036	ENSG00000243317
ENSG00000168036	ENSG00000243406
ENSG00000168036	ENSG00000243725
ENSG00000168036	ENSG00000243927
ENSG00000168036	ENSG00000244041
ENSG00000168036	ENSG00000244128
ENSG00000168036	ENSG00000244274
ENSG00000168036	ENSG00000244405
ENSG00000168036	ENSG00000244607
ENSG00000168036	ENSG00000245059
ENSG00000168036	ENSG00000245146
ENSG00000168036	ENSG00000245149
ENSG00000168036	ENSG00000245526
ENSG00000168036	ENSG00000245552
ENSG00000168036	ENSG00000245556
ENSG00000168036	ENSG00000245571
ENSG00000168036	ENSG00000245573
ENSG00000168036	ENSG00000245614
ENSG00000168036	ENSG00000245680
ENSG00000168036	ENSG00000245937
ENSG00000168036	ENSG00000245958
ENSG00000168036	ENSG00000246250
ENSG00000168036	ENSG00000246541
ENSG00000168036	ENSG00000246560
ENSG00000168036	ENSG00000246731
ENSG00000168036	ENSG00000246863
ENSG00000168036	ENSG00000247077
ENSG00000168036	ENSG00000247081
ENSG00000168036	ENSG00000247151
ENSG00000168036	ENSG00000247199
ENSG00000168036	ENSG00000247324
ENSG00000168036	ENSG00000247363
ENSG00000168036	ENSG00000247708
ENSG00000168036	ENSG00000247867
ENSG00000168036	ENSG00000248008
ENSG00000168036	ENSG00000248079
ENSG00000168036	ENSG00000248323
ENSG00000168036	ENSG00000248462
ENSG00000168036	ENSG00000248503
ENSG00000168036	ENSG00000248596
ENSG00000168036	ENSG00000248724
ENSG00000168036	ENSG00000248802
ENSG00000168036	ENSG00000248919
ENSG00000168036	ENSG00000249087
ENSG00000168036	ENSG00000249115
ENSG00000168036	ENSG00000249199
ENSG00000168036	ENSG00000250012
ENSG00000168036	ENSG00000250021
ENSG00000168036	ENSG00000250072
ENSG00000168036	ENSG00000250151
ENSG00000168036	ENSG00000250220
ENSG00000168036	ENSG00000250241
ENSG00000168036	ENSG00000250299
ENSG00000168036	ENSG00000250326
ENSG00000168036	ENSG00000250751
ENSG00000168036	ENSG00000250938
ENSG00000168036	ENSG00000251054
ENSG00000168036	ENSG00000251136
ENSG00000168036	ENSG00000251201
ENSG00000168036	ENSG00000251247
ENSG00000168036	ENSG00000251381
ENSG00000168036	ENSG00000251445
ENSG00000168036	ENSG00000251474
ENSG00000168036	ENSG00000251562
ENSG00000168036	ENSG00000251569
ENSG00000168036	ENSG00000251604
ENSG00000168036	ENSG00000251652
ENSG00000168036	ENSG00000253125
ENSG00000168036	ENSG00000253184
ENSG00000168036	ENSG00000253320
ENSG00000168036	ENSG00000253591
ENSG00000168036	ENSG00000253603
ENSG00000168036	ENSG00000253633
ENSG00000168036	ENSG00000253958
ENSG00000168036	ENSG00000254004
ENSG00000168036	ENSG00000254402
ENSG00000168036	ENSG00000254485
ENSG00000168036	ENSG00000254505
ENSG00000168036	ENSG00000254610
ENSG00000168036	ENSG00000254615
ENSG00000168036	ENSG00000254685
ENSG00000168036	ENSG00000254772
ENSG00000168036	ENSG00000254779
ENSG00000168036	ENSG00000254788
ENSG00000168036	ENSG00000254901
ENSG00000168036	ENSG00000254929
ENSG00000168036	ENSG00000255020
ENSG00000168036	ENSG00000255100
ENSG00000168036	ENSG00000255104
ENSG00000168036	ENSG00000255198
ENSG00000168036	ENSG00000255507
ENSG00000168036	ENSG00000255508
ENSG00000168036	ENSG00000255857
ENSG00000168036	ENSG00000256028
ENSG00000168036	ENSG00000256035
ENSG00000168036	ENSG00000256060
ENSG00000168036	ENSG00000256321
ENSG00000168036	ENSG00000256683
ENSG00000168036	ENSG00000256950
ENSG00000168036	ENSG00000257002
ENSG00000168036	ENSG00000257052
ENSG00000168036	ENSG00000257103
ENSG00000168036	ENSG00000257155
ENSG00000168036	ENSG00000257218
ENSG00000168036	ENSG00000257489
ENSG00000168036	ENSG00000257594
ENSG00000168036	ENSG00000257704
ENSG00000168036	ENSG00000257727
ENSG00000168036	ENSG00000257923
ENSG00000168036	ENSG00000258001
ENSG00000168036	ENSG00000258096
ENSG00000168036	ENSG00000258216
ENSG00000168036	ENSG00000258256
ENSG00000168036	ENSG00000258289
ENSG00000168036	ENSG00000258343
ENSG00000168036	ENSG00000258366
ENSG00000168036	ENSG00000258384
ENSG00000168036	ENSG00000258428
ENSG00000168036	ENSG00000258653
ENSG00000168036	ENSG00000258731
ENSG00000168036	ENSG00000258789
ENSG00000168036	ENSG00000258938
ENSG00000168036	ENSG00000258957
ENSG00000168036	ENSG00000258984
ENSG00000168036	ENSG00000259001
ENSG00000168036	ENSG00000259003
ENSG00000168036	ENSG00000259030
ENSG00000168036	ENSG00000259112
ENSG00000168036	ENSG00000259168
ENSG00000168036	ENSG00000259234
ENSG00000168036	ENSG00000259235
ENSG00000168036	ENSG00000259349
ENSG00000168036	ENSG00000259431
ENSG00000168036	ENSG00000259685
ENSG00000168036	ENSG00000259783
ENSG00000168036	ENSG00000259943
ENSG00000168036	ENSG00000260032
ENSG00000168036	ENSG00000260083
ENSG00000168036	ENSG00000260093
ENSG00000168036	ENSG00000260213
ENSG00000168036	ENSG00000260231
ENSG00000168036	ENSG00000260233
ENSG00000168036	ENSG00000260369
ENSG00000168036	ENSG00000260420
ENSG00000168036	ENSG00000260430
ENSG00000168036	ENSG00000260475
ENSG00000168036	ENSG00000260498
ENSG00000168036	ENSG00000260552
ENSG00000168036	ENSG00000260916
ENSG00000168036	ENSG00000261067
ENSG00000168036	ENSG00000261188
ENSG00000168036	ENSG00000261350
ENSG00000168036	ENSG00000261420
ENSG00000168036	ENSG00000261439
ENSG00000168036	ENSG00000261504
ENSG00000168036	ENSG00000261570
ENSG00000168036	ENSG00000261713
ENSG00000168036	ENSG00000261731
ENSG00000168036	ENSG00000261737
ENSG00000168036	ENSG00000261758
ENSG00000168036	ENSG00000261777
ENSG00000168036	ENSG00000261839
ENSG00000168036	ENSG00000261934
ENSG00000168036	ENSG00000262001
ENSG00000168036	ENSG00000262049
ENSG00000168036	ENSG00000262099
ENSG00000168036	ENSG00000262117
ENSG00000168036	ENSG00000262165
ENSG00000168036	ENSG00000262251
ENSG00000168036	ENSG00000262660
ENSG00000168036	ENSG00000262814
ENSG00000168036	ENSG00000262823
ENSG00000168036	ENSG00000263001
ENSG00000168036	ENSG00000263004
ENSG00000168036	ENSG00000263072
ENSG00000168036	ENSG00000263583
ENSG00000168036	ENSG00000263643
ENSG00000168036	ENSG00000263753
ENSG00000168036	ENSG00000263809
ENSG00000168036	ENSG00000263826
ENSG00000168036	ENSG00000263956
ENSG00000168036	ENSG00000264141
ENSG00000168036	ENSG00000264187
ENSG00000168036	ENSG00000264235
ENSG00000168036	ENSG00000264364
ENSG00000168036	ENSG00000264408
ENSG00000168036	ENSG00000264522
ENSG00000168036	ENSG00000264765
ENSG00000168036	ENSG00000264920
ENSG00000168036	ENSG00000265241
ENSG00000168036	ENSG00000265257
ENSG00000168036	ENSG00000265366
ENSG00000168036	ENSG00000265491
ENSG00000168036	ENSG00000265681
ENSG00000168036	ENSG00000265763
ENSG00000168036	ENSG00000265808
ENSG00000168036	ENSG00000265818
ENSG00000168036	ENSG00000265972
ENSG00000168036	ENSG00000265991
ENSG00000168036	ENSG00000266053
ENSG00000168036	ENSG00000266173
ENSG00000168036	ENSG00000266202
ENSG00000168036	ENSG00000266290
ENSG00000168036	ENSG00000266402
ENSG00000168036	ENSG00000266412
ENSG00000168036	ENSG00000266513
ENSG00000168036	ENSG00000266916
ENSG00000168036	ENSG00000267040
ENSG00000168036	ENSG00000267041
ENSG00000168036	ENSG00000267052
ENSG00000168036	ENSG00000267064
ENSG00000168036	ENSG00000267140
ENSG00000168036	ENSG00000267146
ENSG00000168036	ENSG00000267200
ENSG00000168036	ENSG00000267228
ENSG00000168036	ENSG00000267248
ENSG00000168036	ENSG00000267278
ENSG00000168036	ENSG00000267293
ENSG00000168036	ENSG00000267309
ENSG00000168036	ENSG00000267321
ENSG00000168036	ENSG00000267334
ENSG00000168036	ENSG00000267390
ENSG00000168036	ENSG00000267439
ENSG00000168036	ENSG00000267475
ENSG00000168036	ENSG00000267546
ENSG00000168036	ENSG00000267626
ENSG00000168036	ENSG00000267740
ENSG00000168036	ENSG00000267796
ENSG00000168036	ENSG00000267855
ENSG00000168036	ENSG00000268006
ENSG00000168036	ENSG00000268093
ENSG00000168036	ENSG00000268107
ENSG00000168036	ENSG00000268129
ENSG00000168036	ENSG00000268133
ENSG00000168036	ENSG00000268173
ENSG00000168036	ENSG00000268364
ENSG00000168036	ENSG00000268403
ENSG00000168036	ENSG00000268423
ENSG00000168036	ENSG00000268530
ENSG00000168036	ENSG00000268750
ENSG00000168036	ENSG00000269038
ENSG00000168036	ENSG00000269054
ENSG00000168036	ENSG00000269246
ENSG00000168036	ENSG00000269293
ENSG00000168036	ENSG00000269313
ENSG00000168036	ENSG00000269335
ENSG00000168036	ENSG00000269343
ENSG00000168036	ENSG00000269889
ENSG00000168036	ENSG00000270011
ENSG00000168036	ENSG00000270050
ENSG00000168036	ENSG00000270136
ENSG00000168036	ENSG00000270141
ENSG00000168036	ENSG00000271065
ENSG00000168036	ENSG00000271360
ENSG00000168036	ENSG00000271538
ENSG00000168036	ENSG00000271762
ENSG00000168036	ENSG00000271860
ENSG00000168036	ENSG00000271991
ENSG00000168036	ENSG00000272248
ENSG00000168036	ENSG00000272259
ENSG00000168036	ENSG00000272323
ENSG00000168036	ENSG00000272462
ENSG00000168036	ENSG00000272482
ENSG00000168036	ENSG00000272602
ENSG00000168036	ENSG00000272647
ENSG00000168036	ENSG00000272663
ENSG00000168036	ENSG00000272692
ENSG00000168036	ENSG00000272741
ENSG00000168036	ENSG00000272752
ENSG00000168036	ENSG00000272853
ENSG00000168036	ENSG00000272869
ENSG00000168036	ENSG00000272870
ENSG00000168036	ENSG00000272886
ENSG00000168036	ENSG00000272888
ENSG00000168036	ENSG00000272892
ENSG00000168036	ENSG00000273045
ENSG00000168036	ENSG00000273117
ENSG00000168036	ENSG00000273184
ENSG00000168036	ENSG00000273210
ENSG00000168036	ENSG00000273320
ENSG00000168036	ENSG00000273394
ENSG00000168036	ENSG00000273674
ENSG00000168036	ENSG00000273702
ENSG00000168036	ENSG00000273723
ENSG00000168036	ENSG00000273784
ENSG00000168036	ENSG00000273899
ENSG00000168036	ENSG00000273987
ENSG00000168036	ENSG00000274049
ENSG00000168036	ENSG00000274213
ENSG00000168036	ENSG00000274430
ENSG00000168036	ENSG00000274828
ENSG00000168036	ENSG00000274925
ENSG00000168036	ENSG00000275052
ENSG00000168036	ENSG00000275091
ENSG00000168036	ENSG00000275238
ENSG00000168036	ENSG00000275778
ENSG00000168036	ENSG00000275835
ENSG00000168036	ENSG00000275966
ENSG00000168036	ENSG00000276026
ENSG00000168036	ENSG00000276213
ENSG00000168036	ENSG00000276291
ENSG00000168036	ENSG00000276384
ENSG00000168036	ENSG00000276900
ENSG00000168036	ENSG00000277049
ENSG00000168036	ENSG00000277149
ENSG00000168036	ENSG00000277161
ENSG00000168036	ENSG00000277369
ENSG00000168036	ENSG00000277597
ENSG00000168036	ENSG00000277602
ENSG00000168036	ENSG00000277726
ENSG00000168036	ENSG00000277830
ENSG00000168036	ENSG00000277925
ENSG00000168036	ENSG00000277969
ENSG00000168036	ENSG00000278259
ENSG00000168036	ENSG00000278311
ENSG00000168036	ENSG00000278338
ENSG00000168036	ENSG00000278367
ENSG00000168036	ENSG00000278390
ENSG00000168036	ENSG00000278540
ENSG00000168036	ENSG00000278570
ENSG00000168036	ENSG00000278619
ENSG00000168036	ENSG00000278845
ENSG00000168036	ENSG00000278922
ENSG00000168036	ENSG00000279070
ENSG00000168036	ENSG00000279306
ENSG00000168036	ENSG00000279329
ENSG00000168036	ENSG00000279529
ENSG00000168036	ENSG00000279539
ENSG00000168036	ENSG00000279561
ENSG00000168036	ENSG00000279607
ENSG00000168036	ENSG00000280278
ENSG00000168036	ENSG00000280382
ENSG00000168036	ENSG00000280409
ENSG00000168036	ENSG00000280426
ENSG00000168036	ENSG00000280987
ENSG00000168036	ENSG00000281126
ENSG00000168036	ENSG00000281333
ENSG00000168036	ENSG00000282381
ENSG00000168036	ENSG00000282682
ENSG00000168036	ENSG00000282843
ENSG00000168036	ENSG00000283050
ENSG00000168036	ENSG00000283122
ENSG00000168036	ENSG00000283142
ENSG00000168036	ENSG00000283189
ENSG00000168036	ENSG00000283196
ENSG00000168036	ENSG00000283235
ENSG00000168036	ENSG00000283245
ENSG00000168036	ENSG00000283352
ENSG00000168036	ENSG00000283674
ENSG00000186448	ENSG00000002834
ENSG00000186448	ENSG00000004534
ENSG00000186448	ENSG00000005812
ENSG00000186448	ENSG00000009335
ENSG00000186448	ENSG00000011304
ENSG00000186448	ENSG00000012822
ENSG00000186448	ENSG00000014641
ENSG00000186448	ENSG00000015532
ENSG00000186448	ENSG00000025434
ENSG00000186448	ENSG00000032219
ENSG00000186448	ENSG00000038532
ENSG00000186448	ENSG00000040341
ENSG00000186448	ENSG00000042493
ENSG00000186448	ENSG00000042753
ENSG00000186448	ENSG00000053501
ENSG00000186448	ENSG00000054356
ENSG00000186448	ENSG00000058262
ENSG00000186448	ENSG00000059122
ENSG00000186448	ENSG00000060339
ENSG00000186448	ENSG00000063015
ENSG00000186448	ENSG00000065613
ENSG00000186448	ENSG00000065615
ENSG00000186448	ENSG00000068394
ENSG00000186448	ENSG00000071626
ENSG00000186448	ENSG00000072609
ENSG00000186448	ENSG00000075336
ENSG00000186448	ENSG00000075785
ENSG00000186448	ENSG00000077157
ENSG00000186448	ENSG00000077380
ENSG00000186448	ENSG00000078369
ENSG00000186448	ENSG00000078403
ENSG00000186448	ENSG00000079102
ENSG00000186448	ENSG00000079689
ENSG00000186448	ENSG00000080608
ENSG00000186448	ENSG00000081189
ENSG00000186448	ENSG00000081307
ENSG00000186448	ENSG00000085185
ENSG00000186448	ENSG00000087152
ENSG00000186448	ENSG00000088035
ENSG00000186448	ENSG00000099785
ENSG00000186448	ENSG00000099866
ENSG00000186448	ENSG00000099991
ENSG00000186448	ENSG00000100077
ENSG00000186448	ENSG00000100243
ENSG00000186448	ENSG00000100307
ENSG00000186448	ENSG00000100321
ENSG00000186448	ENSG00000100401
ENSG00000186448	ENSG00000100644
ENSG00000186448	ENSG00000100852
ENSG00000186448	ENSG00000101294
ENSG00000186448	ENSG00000101337
ENSG00000186448	ENSG00000101849
ENSG00000186448	ENSG00000102904
ENSG00000186448	ENSG00000102984
ENSG00000186448	ENSG00000103056
ENSG00000186448	ENSG00000103342
ENSG00000186448	ENSG00000103540
ENSG00000186448	ENSG00000103723
ENSG00000186448	ENSG00000104112
ENSG00000186448	ENSG00000104290
ENSG00000186448	ENSG00000104522
ENSG00000186448	ENSG00000104823
ENSG00000186448	ENSG00000104964
ENSG00000186448	ENSG00000105373
ENSG00000186448	ENSG00000105404
ENSG00000186448	ENSG00000105483
ENSG00000186448	ENSG00000105486
ENSG00000186448	ENSG00000105618
ENSG00000186448	ENSG00000105619
ENSG00000186448	ENSG00000105726
ENSG00000186448	ENSG00000105738
ENSG00000186448	ENSG00000105926
ENSG00000186448	ENSG00000108309
ENSG00000186448	ENSG00000108406
ENSG00000186448	ENSG00000108474
ENSG00000186448	ENSG00000111269
ENSG00000186448	ENSG00000111271
ENSG00000186448	ENSG00000111339
ENSG00000186448	ENSG00000113269
ENSG00000186448	ENSG00000113369
ENSG00000186448	ENSG00000113621
ENSG00000186448	ENSG00000114388
ENSG00000186448	ENSG00000114395
ENSG00000186448	ENSG00000114450
ENSG00000186448	ENSG00000115307
ENSG00000186448	ENSG00000115317
ENSG00000186448	ENSG00000115694
ENSG00000186448	ENSG00000115825
ENSG00000186448	ENSG00000115944
ENSG00000186448	ENSG00000116273
ENSG00000186448	ENSG00000116990
ENSG00000186448	ENSG00000117280
ENSG00000186448	ENSG00000117411
ENSG00000186448	ENSG00000119408
ENSG00000186448	ENSG00000119522
ENSG00000186448	ENSG00000119929
ENSG00000186448	ENSG00000120526
ENSG00000186448	ENSG00000120616
ENSG00000186448	ENSG00000120696
ENSG00000186448	ENSG00000120992
ENSG00000186448	ENSG00000122711
ENSG00000186448	ENSG00000122861
ENSG00000186448	ENSG00000123143
ENSG00000186448	ENSG00000124787
ENSG00000186448	ENSG00000125952
ENSG00000186448	ENSG00000126062
ENSG00000186448	ENSG00000126461
ENSG00000186448	ENSG00000127081
ENSG00000186448	ENSG00000127184
ENSG00000186448	ENSG00000127554
ENSG00000186448	ENSG00000127585
ENSG00000186448	ENSG00000127616
ENSG00000186448	ENSG00000127838
ENSG00000186448	ENSG00000127922
ENSG00000186448	ENSG00000128923
ENSG00000186448	ENSG00000129993
ENSG00000186448	ENSG00000130477
ENSG00000186448	ENSG00000130560
ENSG00000186448	ENSG00000130584
ENSG00000186448	ENSG00000130856
ENSG00000186448	ENSG00000131115
ENSG00000186448	ENSG00000131398
ENSG00000186448	ENSG00000131591
ENSG00000186448	ENSG00000132128
ENSG00000186448	ENSG00000132475
ENSG00000186448	ENSG00000132478
ENSG00000186448	ENSG00000133706
ENSG00000186448	ENSG00000133794
ENSG00000186448	ENSG00000134138
ENSG00000186448	ENSG00000134376
ENSG00000186448	ENSG00000134575
ENSG00000186448	ENSG00000135205
ENSG00000186448	ENSG00000135298
ENSG00000186448	ENSG00000135503
ENSG00000186448	ENSG00000135924
ENSG00000186448	ENSG00000136463
ENSG00000186448	ENSG00000136504
ENSG00000186448	ENSG00000136827
ENSG00000186448	ENSG00000136866
ENSG00000186448	ENSG00000137500
ENSG00000186448	ENSG00000137871
ENSG00000186448	ENSG00000138050
ENSG00000186448	ENSG00000138078
ENSG00000186448	ENSG00000138190
ENSG00000186448	ENSG00000138375
ENSG00000186448	ENSG00000138399
ENSG00000186448	ENSG00000139287
ENSG00000186448	ENSG00000139324
ENSG00000186448	ENSG00000140367
ENSG00000186448	ENSG00000140488
ENSG00000186448	ENSG00000141084
ENSG00000186448	ENSG00000141279
ENSG00000186448	ENSG00000141933
ENSG00000186448	ENSG00000141985
ENSG00000186448	ENSG00000142396
ENSG00000186448	ENSG00000142546
ENSG00000186448	ENSG00000143093
ENSG00000186448	ENSG00000143314
ENSG00000186448	ENSG00000143590
ENSG00000186448	ENSG00000143891
ENSG00000186448	ENSG00000143951
ENSG00000186448	ENSG00000144224
ENSG00000186448	ENSG00000145868
ENSG00000186448	ENSG00000145919
ENSG00000186448	ENSG00000146205
ENSG00000186448	ENSG00000146574
ENSG00000186448	ENSG00000147099
ENSG00000186448	ENSG00000147164
ENSG00000186448	ENSG00000147689
ENSG00000186448	ENSG00000148426
ENSG00000186448	ENSG00000148444
ENSG00000186448	ENSG00000149196
ENSG00000186448	ENSG00000149922
ENSG00000186448	ENSG00000151445
ENSG00000186448	ENSG00000151498
ENSG00000186448	ENSG00000151500
ENSG00000186448	ENSG00000151692
ENSG00000186448	ENSG00000152061
ENSG00000186448	ENSG00000152443
ENSG00000186448	ENSG00000153975
ENSG00000186448	ENSG00000154059
ENSG00000186448	ENSG00000154265
ENSG00000186448	ENSG00000155093
ENSG00000186448	ENSG00000156136
ENSG00000186448	ENSG00000156959
ENSG00000186448	ENSG00000156970
ENSG00000186448	ENSG00000157350
ENSG00000186448	ENSG00000157353
ENSG00000186448	ENSG00000157881
ENSG00000186448	ENSG00000158006
ENSG00000186448	ENSG00000158669
ENSG00000186448	ENSG00000159753
ENSG00000186448	ENSG00000159905
ENSG00000186448	ENSG00000160049
ENSG00000186448	ENSG00000160460
ENSG00000186448	ENSG00000160741
ENSG00000186448	ENSG00000161904
ENSG00000186448	ENSG00000163155
ENSG00000186448	ENSG00000163156
ENSG00000186448	ENSG00000163389
ENSG00000186448	ENSG00000163531
ENSG00000186448	ENSG00000163681
ENSG00000186448	ENSG00000163820
ENSG00000186448	ENSG00000164105
ENSG00000186448	ENSG00000164466
ENSG00000186448	ENSG00000164530
ENSG00000186448	ENSG00000164889
ENSG00000186448	ENSG00000164975
ENSG00000186448	ENSG00000165138
ENSG00000186448	ENSG00000165568
ENSG00000186448	ENSG00000165671
ENSG00000186448	ENSG00000165810
ENSG00000186448	ENSG00000165819
ENSG00000186448	ENSG00000165861
ENSG00000186448	ENSG00000166130
ENSG00000186448	ENSG00000166167
ENSG00000186448	ENSG00000166224
ENSG00000186448	ENSG00000166313
ENSG00000186448	ENSG00000166321
ENSG00000186448	ENSG00000166352
ENSG00000186448	ENSG00000166986
ENSG00000186448	ENSG00000167130
ENSG00000186448	ENSG00000168243
ENSG00000186448	ENSG00000168397
ENSG00000186448	ENSG00000168438
ENSG00000186448	ENSG00000168615
ENSG00000186448	ENSG00000168827
ENSG00000186448	ENSG00000169084
ENSG00000186448	ENSG00000169372
ENSG00000186448	ENSG00000169398
ENSG00000186448	ENSG00000169490
ENSG00000186448	ENSG00000169710
ENSG00000186448	ENSG00000169740
ENSG00000186448	ENSG00000169752
ENSG00000186448	ENSG00000169758
ENSG00000186448	ENSG00000169918
ENSG00000186448	ENSG00000170271
ENSG00000186448	ENSG00000170364
ENSG00000186448	ENSG00000170456
ENSG00000186448	ENSG00000170515
ENSG00000186448	ENSG00000170638
ENSG00000186448	ENSG00000171603
ENSG00000186448	ENSG00000171703
ENSG00000186448	ENSG00000171804
ENSG00000186448	ENSG00000171827
ENSG00000186448	ENSG00000171951
ENSG00000186448	ENSG00000171984
ENSG00000186448	ENSG00000172382
ENSG00000186448	ENSG00000172757
ENSG00000186448	ENSG00000172922
ENSG00000186448	ENSG00000173210
ENSG00000186448	ENSG00000173480
