ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	tf	cond
RARA	RARA	86/93	4679/5985	1.7960038073320175e-4	0.0038059620531421183	0.002466497228670487	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000125434/ENSG00000127804/ENSG00000129197/ENSG00000129219/ENSG00000129235/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174282/ENSG00000174292/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000179409/ENSG00000180626/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000215041/ENSG00000004975	86	ENSG00000132383	luma
TAF3	TAF3	36/93	1321/5985	1.896208852099276e-4	0.0038059620531421183	0.002466497228670487	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000029725/ENSG00000108509/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108591/ENSG00000108963/ENSG00000129197/ENSG00000132361/ENSG00000132507/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000142507/ENSG00000154957/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167721/ENSG00000170291/ENSG00000170296/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000179409/ENSG00000185722/ENSG00000186532/ENSG00000205544/ENSG00000004975	36	ENSG00000132383	luma
CNOT3	CNOT3	79/93	4103/5985	2.1914619517903077e-4	0.00410533872302051	0.002660511702875251	ENSG00000005100/ENSG00000006695/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000125434/ENSG00000129197/ENSG00000129219/ENSG00000129235/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141258/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000141504/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167840/ENSG00000170037/ENSG00000170043/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000174292/ENSG00000175826/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000179409/ENSG00000180626/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000220205/ENSG00000004975	79	ENSG00000132383	luma
HOMEZ	HOMEZ	57/93	2570/5985	2.527666089038379e-4	0.004317194827761719	0.0027978074740692164	ENSG00000005100/ENSG00000006695/ENSG00000011295/ENSG00000029725/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108523/ENSG00000108528/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000127804/ENSG00000129219/ENSG00000129235/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141127/ENSG00000141252/ENSG00000141499/ENSG00000141504/ENSG00000142507/ENSG00000159842/ENSG00000161956/ENSG00000166579/ENSG00000167716/ENSG00000167720/ENSG00000167740/ENSG00000167840/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170296/ENSG00000170310/ENSG00000171953/ENSG00000177602/ENSG00000179409/ENSG00000180626/ENSG00000181284/ENSG00000185722/ENSG00000187624/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000004975	57	ENSG00000132383	luma
ELL2	ELL2	65/93	3098/5985	2.6118260523825344e-4	0.004317194827761719	0.0027978074740692164	ENSG00000005100/ENSG00000006695/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129219/ENSG00000129235/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000142507/ENSG00000159842/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167842/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000179409/ENSG00000185722/ENSG00000197879/ENSG00000198920/ENSG00000213859/ENSG00000215041/ENSG00000220205/ENSG00000004975	65	ENSG00000132383	luma
STAT5B	STAT5B	86/93	4719/5985	3.065376027522259e-4	0.004785392576298638	0.00310122837872135	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129219/ENSG00000129235/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141258/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174292/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000179409/ENSG00000180626/ENSG00000180787/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000196544/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000004975	86	ENSG00000132383	luma
SIX5	SIX5	67/93	3262/5985	3.593325933837127e-4	0.00531433993372754	0.0034440187620710413	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000011295/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129235/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132507/ENSG00000133028/ENSG00000141030/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000142507/ENSG00000154957/ENSG00000161920/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000175826/ENSG00000177370/ENSG00000177602/ENSG00000178921/ENSG00000180626/ENSG00000180787/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000198920/ENSG00000205544/ENSG00000215041/ENSG00000004975	67	ENSG00000132383	luma
CTNNB1	CTNNB1	36/93	1379/5985	4.6187876943572833e-4	0.006048756374968952	0.003919965734668023	ENSG00000005100/ENSG00000070444/ENSG00000074356/ENSG00000083457/ENSG00000108523/ENSG00000108528/ENSG00000108591/ENSG00000108963/ENSG00000127804/ENSG00000129219/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000133028/ENSG00000141030/ENSG00000141252/ENSG00000141499/ENSG00000142507/ENSG00000166579/ENSG00000167699/ENSG00000167716/ENSG00000167721/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170310/ENSG00000171861/ENSG00000174282/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000185722/ENSG00000186532/ENSG00000213859/ENSG00000220205/ENSG00000004975	36	ENSG00000132383	luma
FGFR1	FGFR1	73/93	3714/5985	4.8355665940426904e-4	0.006048756374968952	0.003919965734668023	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108590/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129219/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141258/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000180626/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000213859/ENSG00000220205/ENSG00000004975	73	ENSG00000132383	luma
KMT2B	KMT2B	92/93	5375/5985	4.922831712587309e-4	0.006048756374968952	0.003919965734668023	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000125434/ENSG00000127804/ENSG00000129197/ENSG00000129219/ENSG00000129235/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141258/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000141504/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000174292/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000179409/ENSG00000180626/ENSG00000180787/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000220205/ENSG00000004975	92	ENSG00000132383	luma
USP7	USP7	55/93	2502/5985	5.1297119871011e-4	0.006048756374968952	0.003919965734668023	ENSG00000005100/ENSG00000006695/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000108509/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129219/ENSG00000129235/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132507/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141499/ENSG00000141503/ENSG00000141504/ENSG00000154957/ENSG00000159842/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167840/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000174238/ENSG00000174292/ENSG00000175826/ENSG00000180626/ENSG00000185722/ENSG00000186532/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000215041/ENSG00000220205/ENSG00000004975	55	ENSG00000132383	luma
NFKB2	NFKB2	71/93	3575/5985	5.166197615631845e-4	0.006048756374968952	0.003919965734668023	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000011295/ENSG00000029725/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000125434/ENSG00000127804/ENSG00000129219/ENSG00000129235/ENSG00000129245/ENSG00000129255/ENSG00000132376/ENSG00000132388/ENSG00000132507/ENSG00000141030/ENSG00000141252/ENSG00000141258/ENSG00000141456/ENSG00000141499/ENSG00000141504/ENSG00000154957/ENSG00000159842/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170291/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000175826/ENSG00000177370/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000179409/ENSG00000180787/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000197879/ENSG00000205544/ENSG00000213859/ENSG00000004975	71	ENSG00000132383	luma
ZEB1	ZEB1	69/93	3437/5985	5.40587570822462e-4	0.006076204296044474	0.00393775367378046	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000040633/ENSG00000070366/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108591/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129235/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141504/ENSG00000142507/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170043/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000174292/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000180626/ENSG00000181284/ENSG00000185722/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000220205/ENSG00000004975	69	ENSG00000132383	luma
JMJD6	JMJD6	58/93	2706/5985	5.962393315858583e-4	0.006443971237524084	0.004176089245520384	ENSG00000005100/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000074356/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108523/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000129219/ENSG00000129235/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141127/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167721/ENSG00000170037/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174282/ENSG00000175826/ENSG00000177370/ENSG00000177602/ENSG00000178921/ENSG00000179409/ENSG00000180626/ENSG00000186532/ENSG00000198920/ENSG00000205544/ENSG00000215041/ENSG00000004975	58	ENSG00000132383	luma
NCOR1	NCOR1	81/93	4368/5985	7.786175984040222e-4	0.007910324202089444	0.005126376051550754	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000029725/ENSG00000040633/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129235/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000141504/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000175826/ENSG00000177370/ENSG00000177602/ENSG00000178921/ENSG00000178971/ENSG00000179409/ENSG00000180626/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000004975	81	ENSG00000132383	luma
HCFC1	HCFC1	80/93	4289/5985	7.882173582153182e-4	0.007910324202089444	0.005126376051550754	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000072849/ENSG00000074356/ENSG00000074755/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129197/ENSG00000129235/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132382/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000174292/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000179409/ENSG00000180626/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000220205/ENSG00000004975	80	ENSG00000132383	luma
KMT2C	KMT2C	58/93	2740/5985	8.759619122833818e-4	0.008487768874194149	0.005500595674229584	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000070444/ENSG00000074356/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108523/ENSG00000108528/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000127804/ENSG00000129219/ENSG00000129235/ENSG00000129245/ENSG00000132361/ENSG00000132382/ENSG00000132507/ENSG00000132510/ENSG00000141030/ENSG00000141252/ENSG00000141499/ENSG00000142507/ENSG00000159842/ENSG00000161920/ENSG00000166579/ENSG00000167193/ENSG00000167716/ENSG00000167721/ENSG00000170037/ENSG00000170043/ENSG00000170291/ENSG00000171953/ENSG00000174238/ENSG00000174282/ENSG00000175826/ENSG00000177370/ENSG00000177427/ENSG00000177602/ENSG00000178921/ENSG00000180626/ENSG00000185722/ENSG00000186532/ENSG00000187624/ENSG00000197879/ENSG00000198920/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000004975	58	ENSG00000132383	luma
MAF	MAF	80/93	4305/5985	9.48097137545672e-4	0.008880509855011128	0.005755115957733378	ENSG00000005100/ENSG00000006695/ENSG00000006744/ENSG00000007168/ENSG00000011295/ENSG00000029725/ENSG00000040633/ENSG00000070366/ENSG00000083457/ENSG00000091640/ENSG00000108509/ENSG00000108518/ENSG00000108523/ENSG00000108528/ENSG00000108559/ENSG00000108561/ENSG00000108590/ENSG00000108591/ENSG00000108953/ENSG00000108963/ENSG00000125434/ENSG00000127804/ENSG00000129197/ENSG00000129219/ENSG00000129245/ENSG00000129255/ENSG00000132361/ENSG00000132376/ENSG00000132388/ENSG00000132507/ENSG00000132510/ENSG00000133028/ENSG00000141030/ENSG00000141127/ENSG00000141252/ENSG00000141258/ENSG00000141456/ENSG00000141499/ENSG00000141503/ENSG00000141504/ENSG00000142507/ENSG00000154957/ENSG00000159842/ENSG00000161920/ENSG00000161956/ENSG00000166579/ENSG00000167193/ENSG00000167699/ENSG00000167716/ENSG00000167720/ENSG00000167721/ENSG00000167740/ENSG00000167840/ENSG00000167842/ENSG00000170037/ENSG00000170043/ENSG00000170222/ENSG00000170291/ENSG00000170296/ENSG00000170310/ENSG00000171861/ENSG00000171953/ENSG00000174231/ENSG00000174238/ENSG00000174282/ENSG00000174292/ENSG00000175826/ENSG00000177370/ENSG00000177602/ENSG00000178921/ENSG00000179409/ENSG00000180626/ENSG00000181284/ENSG00000185722/ENSG00000186532/ENSG00000197879/ENSG00000205544/ENSG00000213859/ENSG00000215041/ENSG00000004975	80	ENSG00000132383	luma
