ensemblID	community
ENSG00000125912	21
ENSG00000125952	159
ENSG00000125968	315
ENSG00000125970	101
ENSG00000125971	101
ENSG00000125977	101
ENSG00000125991	181
ENSG00000125995	181
ENSG00000126003	101
ENSG00000126012	121
ENSG00000126062	3
ENSG00000126070	135
ENSG00000126088	135
ENSG00000126107	682
ENSG00000126216	27
ENSG00000126217	27
ENSG00000126226	27
ENSG00000126243	76
ENSG00000126247	76
ENSG00000126254	76
ENSG00000126261	76
ENSG00000126267	76
ENSG00000126351	56
ENSG00000126368	175
ENSG00000126432	22
ENSG00000126456	44
ENSG00000126457	320
ENSG00000126461	44
ENSG00000126464	44
ENSG00000126524	183
ENSG00000126581	51
ENSG00000126602	13
ENSG00000126653	58
ENSG00000126698	119
ENSG00000126746	83
ENSG00000126749	83
ENSG00000126756	399
ENSG00000126773	28
ENSG00000126775	28
ENSG00000126787	9
ENSG00000126804	159
ENSG00000126814	28
ENSG00000126858	90
ENSG00000126870	275
ENSG00000126883	17
ENSG00000126903	228
ENSG00000126945	148
ENSG00000126947	148
ENSG00000127054	52
ENSG00000127083	422
ENSG00000127191	17
ENSG00000127329	73
ENSG00000127419	43
ENSG00000127445	423
ENSG00000127463	177
ENSG00000127481	107
ENSG00000127526	241
ENSG00000127540	21
ENSG00000127564	144
ENSG00000127580	13
ENSG00000127616	163
ENSG00000127774	41
ENSG00000127804	1
ENSG00000127837	125
ENSG00000127870	50
ENSG00000127884	89
ENSG00000127922	900
ENSG00000127948	195
ENSG00000127980	6
ENSG00000127993	6
ENSG00000128016	70
ENSG00000128050	317
ENSG00000128052	316
ENSG00000128059	317
ENSG00000128159	2
ENSG00000128165	2
ENSG00000128185	25
ENSG00000128191	25
ENSG00000128245	25
ENSG00000128271	424
ENSG00000128272	2
ENSG00000128284	329
ENSG00000128294	2
ENSG00000128298	425
ENSG00000128309	426
ENSG00000128311	426
ENSG00000128335	329
ENSG00000128346	427
ENSG00000128394	631
ENSG00000128463	12
ENSG00000128513	374
ENSG00000128524	6
ENSG00000128563	6
ENSG00000128581	6
ENSG00000128585	60
ENSG00000128607	60
ENSG00000128609	60
ENSG00000128617	684
ENSG00000128626	92
ENSG00000128708	281
ENSG00000128710	428
ENSG00000128731	12
ENSG00000128789	4
ENSG00000128908	12
ENSG00000128928	12
ENSG00000128951	12
ENSG00000128989	145
ENSG00000129071	318
ENSG00000129083	11
ENSG00000129084	11
ENSG00000129167	348
ENSG00000129195	9
ENSG00000129197	1
ENSG00000129219	1
ENSG00000129235	1
ENSG00000129245	1
ENSG00000129250	1
ENSG00000129255	1
ENSG00000129295	685
ENSG00000129347	163
ENSG00000129354	141
ENSG00000129422	8
ENSG00000129460	36
ENSG00000129472	36
ENSG00000129484	36
ENSG00000129493	159
ENSG00000129515	139
ENSG00000129518	139
ENSG00000129559	36
ENSG00000129562	36
ENSG00000129625	77
ENSG00000129636	87
ENSG00000129691	78
ENSG00000129696	8
ENSG00000129810	9
ENSG00000129932	21
ENSG00000129933	429
ENSG00000129968	21
ENSG00000130021	121
ENSG00000130023	62
ENSG00000130045	146
ENSG00000130165	71
ENSG00000130176	114
ENSG00000130177	27
ENSG00000130193	19
ENSG00000130204	92
ENSG00000130227	8
ENSG00000130244	76
ENSG00000130255	10
ENSG00000130311	430
ENSG00000130332	21
ENSG00000130340	686
ENSG00000130347	29
ENSG00000130348	29
ENSG00000130349	29
ENSG00000130363	62
ENSG00000130382	116
ENSG00000130396	62
ENSG00000130479	41
ENSG00000130489	2
ENSG00000130511	687
ENSG00000130544	122
ENSG00000130545	116
ENSG00000130559	892
ENSG00000130589	26
ENSG00000130590	26
ENSG00000130635	97
ENSG00000130638	2
ENSG00000130640	89
ENSG00000130669	92
ENSG00000130699	26
ENSG00000130703	26
ENSG00000130706	26
ENSG00000130713	17
ENSG00000130717	17
ENSG00000130723	688
ENSG00000130724	155
ENSG00000130725	155
ENSG00000130726	155
ENSG00000130731	13
ENSG00000130734	163
ENSG00000130748	41
ENSG00000130764	52
ENSG00000130772	209
ENSG00000130779	94
ENSG00000130803	874
ENSG00000130811	71
ENSG00000130816	141
ENSG00000130822	689
ENSG00000130826	295
ENSG00000130827	228
ENSG00000130856	4
ENSG00000130921	690
ENSG00000130935	39
ENSG00000131013	91
ENSG00000131023	91
ENSG00000131043	274
ENSG00000131051	181
ENSG00000131069	274
ENSG00000131100	25
ENSG00000131115	79
ENSG00000131143	7
ENSG00000131148	7
ENSG00000131149	7
ENSG00000131165	7
ENSG00000131174	898
ENSG00000131188	41
ENSG00000131323	34
ENSG00000131381	74
ENSG00000131462	51
ENSG00000131467	51
ENSG00000131469	10
ENSG00000131470	51
ENSG00000131475	51
ENSG00000131495	47
ENSG00000131508	47
ENSG00000131558	431
ENSG00000131584	52
ENSG00000131591	52
ENSG00000131626	37
ENSG00000131652	13
ENSG00000131653	13
ENSG00000131732	77
ENSG00000131748	56
ENSG00000131791	432
ENSG00000131845	59
ENSG00000131899	1
ENSG00000131931	85
ENSG00000131943	225
ENSG00000131966	28
ENSG00000132153	3
ENSG00000132155	74
ENSG00000132254	11
ENSG00000132275	11
ENSG00000132286	11
ENSG00000132341	156
ENSG00000132361	1
ENSG00000132376	1
ENSG00000132382	1
ENSG00000132383	1
ENSG00000132388	1
ENSG00000132406	43
ENSG00000132434	252
ENSG00000132436	31
ENSG00000132463	323
ENSG00000132467	683
ENSG00000132471	20
ENSG00000132478	20
ENSG00000132485	340
ENSG00000132507	1
ENSG00000132510	1
ENSG00000132514	200
ENSG00000132522	1
ENSG00000132581	58
ENSG00000132589	58
ENSG00000132591	58
ENSG00000132600	7
ENSG00000132603	7
ENSG00000132604	7
ENSG00000132612	7
ENSG00000132635	18
ENSG00000132646	18
ENSG00000132661	186
ENSG00000132664	18
ENSG00000132670	18
ENSG00000132676	49
ENSG00000132698	141
ENSG00000132740	37
ENSG00000132801	189
ENSG00000132824	680
ENSG00000132825	864
ENSG00000132879	433
ENSG00000132912	95
ENSG00000132950	50
ENSG00000132953	50
ENSG00000132963	50
ENSG00000133026	1
ENSG00000133027	1
ENSG00000133028	1
ENSG00000133030	1
ENSG00000133103	23
ENSG00000133106	69
ENSG00000133114	23
ENSG00000133119	256
ENSG00000133121	256
ENSG00000133134	198
ENSG00000133142	246
ENSG00000133193	216
ENSG00000133226	119
ENSG00000133243	21
ENSG00000133250	262
ENSG00000133265	44
ENSG00000133275	21
ENSG00000133313	4
ENSG00000133315	22
ENSG00000133316	22
ENSG00000133318	22
ENSG00000133393	110
ENSG00000133422	2
ENSG00000133460	25
ENSG00000133574	153
ENSG00000133597	60
ENSG00000133606	60
ENSG00000133706	95
ENSG00000133872	8
ENSG00000133884	40
ENSG00000133895	40
ENSG00000133935	15
ENSG00000133961	15
ENSG00000133983	15
ENSG00000133997	15
ENSG00000134001	15
ENSG00000134014	8
ENSG00000134046	4
ENSG00000134049	4
ENSG00000134056	124
ENSG00000134057	9
ENSG00000134058	124
ENSG00000134077	164
ENSG00000134108	74
ENSG00000134109	74
ENSG00000134152	12
ENSG00000134153	12
ENSG00000134186	30
ENSG00000134222	30
ENSG00000134243	30
ENSG00000134248	30
ENSG00000134255	370
ENSG00000134262	30
ENSG00000134265	4
ENSG00000134278	4
ENSG00000134287	150
ENSG00000134321	69
ENSG00000134326	69
ENSG00000134371	434
ENSG00000134419	10
ENSG00000134440	4
ENSG00000134444	4
ENSG00000134452	33
ENSG00000134453	33
ENSG00000134490	4
ENSG00000134508	4
ENSG00000134516	244
ENSG00000134575	239
ENSG00000134690	9
ENSG00000134697	128
ENSG00000134717	202
ENSG00000134748	128
ENSG00000134758	4
ENSG00000134779	4
ENSG00000134815	297
ENSG00000134817	73
ENSG00000134851	691
ENSG00000134853	692
ENSG00000134882	27
ENSG00000134884	27
ENSG00000134899	27
ENSG00000134900	27
ENSG00000134901	435
ENSG00000134905	27
ENSG00000134909	5
ENSG00000134910	5
ENSG00000134970	47
ENSG00000134996	436
ENSG00000135077	174
ENSG00000135093	65
ENSG00000135108	61
ENSG00000135114	69
ENSG00000135148	65
ENSG00000135164	195
ENSG00000135211	373
ENSG00000135241	6
ENSG00000135249	6
ENSG00000135250	6
ENSG00000135297	68
ENSG00000135315	68
ENSG00000135316	68
ENSG00000135317	68
ENSG00000135334	68
ENSG00000135336	68
ENSG00000135341	68
ENSG00000135365	75
ENSG00000135372	117
ENSG00000135387	117
ENSG00000135390	865
ENSG00000135426	96
ENSG00000135451	9
ENSG00000135476	9
ENSG00000135521	91
ENSG00000135535	29
ENSG00000135537	29
ENSG00000135587	29
ENSG00000135596	29
ENSG00000135597	91
ENSG00000135624	111
ENSG00000135686	34
ENSG00000135720	7
ENSG00000135740	693
ENSG00000135763	46
ENSG00000135801	46
ENSG00000135870	34
ENSG00000135899	437
ENSG00000135924	125
ENSG00000135940	41
ENSG00000135999	694
ENSG00000136021	115
ENSG00000136045	65
ENSG00000136100	23
ENSG00000136104	23
ENSG00000136122	23
ENSG00000136143	23
ENSG00000136146	23
ENSG00000136147	23
ENSG00000136152	23
ENSG00000136159	23
ENSG00000136193	298
ENSG00000136238	31
ENSG00000136240	31
ENSG00000136243	31
ENSG00000136261	438
ENSG00000136270	45
ENSG00000136271	45
ENSG00000136279	45
ENSG00000136280	45
ENSG00000136319	36
ENSG00000136367	36
ENSG00000136381	16
ENSG00000136444	57
ENSG00000136448	51
ENSG00000136463	39
ENSG00000136485	39
ENSG00000136492	39
ENSG00000136504	57
ENSG00000136518	109
ENSG00000136521	109
ENSG00000136522	109
ENSG00000136628	46
ENSG00000136710	302
ENSG00000136718	302
ENSG00000136738	33
ENSG00000136754	33
ENSG00000136758	33
ENSG00000136807	17
ENSG00000136811	146
ENSG00000136813	439
ENSG00000136819	17
ENSG00000136824	98
ENSG00000136827	253
ENSG00000136868	350
ENSG00000136870	98
ENSG00000136874	440
ENSG00000136875	441
ENSG00000136877	17
ENSG00000136878	17
ENSG00000136891	442
ENSG00000136897	98
ENSG00000136925	98
ENSG00000136930	17
ENSG00000136933	180
ENSG00000136935	180
ENSG00000136937	98
ENSG00000136938	171
ENSG00000136940	17
ENSG00000136942	10
ENSG00000136950	17
ENSG00000136986	105
ENSG00000137040	272
ENSG00000137055	42
ENSG00000137073	42
ENSG00000137074	42
ENSG00000137076	42
ENSG00000137078	86
ENSG00000137098	42
ENSG00000137100	42
ENSG00000137106	42
ENSG00000137133	886
ENSG00000137145	160
ENSG00000137161	32
ENSG00000137200	132
ENSG00000137207	32
ENSG00000137210	443
ENSG00000137216	32
ENSG00000137221	32
ENSG00000137265	149
ENSG00000137288	257
ENSG00000137364	190
ENSG00000137409	132
ENSG00000137413	32
ENSG00000137414	444
ENSG00000137478	53
ENSG00000137491	134
ENSG00000137492	88
ENSG00000137494	54
ENSG00000137500	54
ENSG00000137502	54
ENSG00000137504	54
ENSG00000137509	54
ENSG00000137513	88
ENSG00000137522	53
ENSG00000137547	67
ENSG00000137563	445
ENSG00000137574	67
ENSG00000137628	360
ENSG00000137656	5
ENSG00000137692	894
ENSG00000137693	5
ENSG00000137700	5
ENSG00000137713	908
ENSG00000137720	5
ENSG00000137760	5
ENSG00000137764	16
ENSG00000137770	12
ENSG00000137776	145
ENSG00000137802	12
ENSG00000137804	9
ENSG00000137806	12
ENSG00000137807	9
ENSG00000137812	9
ENSG00000137814	12
ENSG00000137815	12
ENSG00000137821	446
ENSG00000137822	911
ENSG00000137824	12
ENSG00000137876	145
ENSG00000137942	93
ENSG00000137947	93
ENSG00000137965	69
ENSG00000137992	130
ENSG00000137996	130
ENSG00000138029	447
ENSG00000138107	14
ENSG00000138138	35
ENSG00000138160	9
ENSG00000138162	89
ENSG00000138182	14
ENSG00000138246	72
ENSG00000138279	35
ENSG00000138286	35
ENSG00000138326	10
ENSG00000138381	448
ENSG00000138385	122
ENSG00000138398	122
ENSG00000138411	258
ENSG00000138433	122
ENSG00000138449	697
ENSG00000138495	234
ENSG00000138592	145
ENSG00000138593	145
ENSG00000138594	368
ENSG00000138600	12
ENSG00000138614	16
ENSG00000138617	16
ENSG00000138621	16
ENSG00000138629	16
ENSG00000138646	69
ENSG00000138663	126
ENSG00000138750	126
ENSG00000138757	126
ENSG00000138768	698
ENSG00000138778	9
ENSG00000138785	449
ENSG00000138802	103
ENSG00000138867	25
ENSG00000138942	2
ENSG00000139131	699
ENSG00000139163	450
ENSG00000139168	700
ENSG00000139180	179
ENSG00000139193	451
ENSG00000139194	452
ENSG00000139197	83
ENSG00000139329	354
ENSG00000139343	192
ENSG00000139351	453
ENSG00000139370	156
ENSG00000139372	65
ENSG00000139405	61
ENSG00000139410	65
ENSG00000139428	701
ENSG00000139436	65
ENSG00000139496	50
ENSG00000139505	50
ENSG00000139517	50
ENSG00000139651	703
ENSG00000139668	23
ENSG00000139684	23
ENSG00000139687	23
ENSG00000139697	61
ENSG00000139718	94
ENSG00000139726	61
ENSG00000139734	9
ENSG00000139746	27
ENSG00000139826	27
ENSG00000139835	27
ENSG00000139842	27
ENSG00000139921	28
ENSG00000139974	28
ENSG00000139977	28
ENSG00000139990	15
ENSG00000140006	28
ENSG00000140104	63
ENSG00000140153	63
ENSG00000140157	12
ENSG00000140254	319
ENSG00000140259	12
ENSG00000140262	16
ENSG00000140265	12
ENSG00000140279	319
ENSG00000140280	454
ENSG00000140307	12
ENSG00000140319	12
ENSG00000140326	12
ENSG00000140365	16
ENSG00000140382	16
ENSG00000140395	16
ENSG00000140396	67
ENSG00000140455	16
ENSG00000140463	16
ENSG00000140497	16
ENSG00000140598	16
ENSG00000140632	13
ENSG00000140678	226
ENSG00000140688	38
ENSG00000140691	38
ENSG00000140694	13
ENSG00000140740	110
ENSG00000140749	695
ENSG00000140829	7
ENSG00000140832	7
ENSG00000140854	66
ENSG00000140941	7
ENSG00000140943	882
ENSG00000140948	7
ENSG00000140968	244
ENSG00000140983	13
ENSG00000140988	10
ENSG00000140990	13
ENSG00000140992	895
ENSG00000141002	7
ENSG00000141026	1
ENSG00000141027	1
ENSG00000141030	1
ENSG00000141034	1
ENSG00000141040	1
ENSG00000141076	7
ENSG00000141084	7
ENSG00000141098	7
ENSG00000141101	7
ENSG00000141127	1
ENSG00000141198	299
ENSG00000141219	216
ENSG00000141252	1
ENSG00000141258	1
ENSG00000141293	151
ENSG00000141337	705
ENSG00000141378	39
ENSG00000141380	4
ENSG00000141385	4
ENSG00000141424	706
ENSG00000141425	4
ENSG00000141428	4
ENSG00000141446	4
ENSG00000141452	4
ENSG00000141456	1
ENSG00000141458	4
ENSG00000141480	1
ENSG00000141499	1
ENSG00000141503	1
ENSG00000141504	1
ENSG00000141510	1
ENSG00000141522	20
ENSG00000141551	20
ENSG00000141552	20
ENSG00000141556	255
ENSG00000141560	215
ENSG00000141562	255
ENSG00000141564	20
ENSG00000141568	215
ENSG00000141580	215
ENSG00000141582	351
ENSG00000141627	4
ENSG00000141642	455
ENSG00000141644	4
ENSG00000141646	4
ENSG00000141664	4
ENSG00000141665	4
ENSG00000141699	51
ENSG00000141736	56
ENSG00000141738	56
ENSG00000141741	56
ENSG00000141756	456
ENSG00000141759	4
ENSG00000141867	241
ENSG00000141873	21
ENSG00000141933	41
ENSG00000141985	116
ENSG00000142039	210
ENSG00000142082	11
ENSG00000142156	97
ENSG00000142173	97
ENSG00000142186	40
ENSG00000142230	140
ENSG00000142252	140
ENSG00000142409	44
ENSG00000142453	163
ENSG00000142507	1
ENSG00000142512	707
ENSG00000142534	10
ENSG00000142541	10
ENSG00000142546	320
ENSG00000142599	107
ENSG00000142676	10
ENSG00000142686	135
ENSG00000142687	457
ENSG00000142731	912
ENSG00000142751	209
ENSG00000142867	93
ENSG00000142871	70
ENSG00000142875	162
ENSG00000142892	250
ENSG00000142937	10
ENSG00000142945	9
ENSG00000143033	93
ENSG00000143061	458
ENSG00000143079	30
ENSG00000143093	30
ENSG00000143106	30
ENSG00000143119	337
ENSG00000143126	30
ENSG00000143164	459
ENSG00000143179	34
ENSG00000143228	9
ENSG00000143252	220
ENSG00000143314	49
ENSG00000143319	208
ENSG00000143368	49
ENSG00000143373	49
ENSG00000143374	222
ENSG00000143379	49
ENSG00000143387	168
ENSG00000143393	49
ENSG00000143398	49
ENSG00000143418	49
ENSG00000143420	49
ENSG00000143436	49
ENSG00000143442	49
ENSG00000143476	144
ENSG00000143543	161
ENSG00000143575	161
ENSG00000143612	161
ENSG00000143621	222
ENSG00000143727	285
ENSG00000143740	46
ENSG00000143751	46
ENSG00000143753	254
ENSG00000143756	254
ENSG00000143761	46
ENSG00000143793	366
ENSG00000143801	708
ENSG00000143870	185
ENSG00000143947	50
ENSG00000143977	214
ENSG00000144021	230
ENSG00000144040	460
ENSG00000144224	709
ENSG00000144231	291
ENSG00000144381	868
ENSG00000144524	113
ENSG00000144566	164
ENSG00000144567	125
ENSG00000144591	696
ENSG00000144635	154
ENSG00000144655	70
ENSG00000144659	223
ENSG00000144674	710
ENSG00000144713	10
ENSG00000144736	3
ENSG00000144741	3
ENSG00000144744	3
ENSG00000144746	3
ENSG00000144747	3
ENSG00000144791	3
ENSG00000144840	234
ENSG00000144867	207
ENSG00000145016	64
ENSG00000145029	461
ENSG00000145040	711
ENSG00000145041	3
ENSG00000145050	185
ENSG00000145191	64
ENSG00000145216	462
ENSG00000145220	43
ENSG00000145241	462
ENSG00000145386	9
ENSG00000145388	103
ENSG00000145425	10
ENSG00000145428	463
ENSG00000145431	464
ENSG00000145494	99
ENSG00000145495	99
ENSG00000145592	10
ENSG00000145649	120
ENSG00000145725	313
ENSG00000145740	124
ENSG00000145817	95
ENSG00000145833	362
ENSG00000145868	95
ENSG00000145912	212
ENSG00000145916	465
ENSG00000145936	114
ENSG00000146007	95
ENSG00000146223	32
ENSG00000146232	290
ENSG00000146282	68
ENSG00000146414	91
ENSG00000146425	62
ENSG00000146433	466
ENSG00000146457	62
ENSG00000146476	235
ENSG00000146535	31
ENSG00000146540	31
ENSG00000146576	31
ENSG00000146587	31
ENSG00000146670	9
ENSG00000146676	45
ENSG00000146701	195
ENSG00000146729	252
ENSG00000146731	252
ENSG00000146826	6
ENSG00000146828	6
ENSG00000146830	6
ENSG00000146833	6
ENSG00000146834	6
ENSG00000146842	60
ENSG00000146872	39
ENSG00000146904	60
ENSG00000146909	80
ENSG00000146950	467
ENSG00000146963	60
ENSG00000147133	468
ENSG00000147231	712
ENSG00000147316	8
ENSG00000147364	8
ENSG00000147400	196
ENSG00000147416	8
ENSG00000147419	8
ENSG00000147421	8
ENSG00000147437	8
ENSG00000147439	8
ENSG00000147454	8
ENSG00000147457	8
ENSG00000147459	8
ENSG00000147471	78
ENSG00000147475	78
ENSG00000147533	85
ENSG00000147535	78
ENSG00000147536	85
ENSG00000147548	78
ENSG00000147601	187
ENSG00000147654	105
ENSG00000147679	105
ENSG00000147789	19
ENSG00000147799	19
ENSG00000147854	272
ENSG00000147874	160
ENSG00000148110	98
ENSG00000148153	441
ENSG00000148218	350
ENSG00000148248	253
ENSG00000148291	17
ENSG00000148296	17
ENSG00000148297	17
ENSG00000148300	17
ENSG00000148303	10
ENSG00000148308	17
ENSG00000148331	17
ENSG00000148334	17
ENSG00000148335	17
ENSG00000148362	17
ENSG00000148396	146
ENSG00000148399	17
ENSG00000148444	279
ENSG00000148481	903
ENSG00000148606	35
ENSG00000148660	35
ENSG00000148672	14
ENSG00000148688	14
ENSG00000148719	881
ENSG00000148730	35
ENSG00000148773	9
ENSG00000148840	14
ENSG00000148843	14
ENSG00000148848	97
ENSG00000148925	11
ENSG00000148950	367
ENSG00000148985	11
ENSG00000149016	22
ENSG00000149089	117
ENSG00000149091	713
ENSG00000149100	117
ENSG00000149136	81
ENSG00000149179	75
ENSG00000149182	75
ENSG00000149187	75
ENSG00000149196	54
ENSG00000149262	88
ENSG00000149269	888
ENSG00000149273	10
ENSG00000149308	5
ENSG00000149311	5
ENSG00000149313	5
ENSG00000149346	18
ENSG00000149357	53
ENSG00000149418	5
ENSG00000149428	5
ENSG00000149474	18
ENSG00000149476	106
ENSG00000149480	22
ENSG00000149483	106
ENSG00000149499	22
ENSG00000149503	22
ENSG00000149532	106
ENSG00000149534	96
ENSG00000149541	22
ENSG00000149547	5
ENSG00000149554	5
ENSG00000149564	73
ENSG00000149577	5
ENSG00000149582	5
ENSG00000149591	114
ENSG00000149599	346
ENSG00000149600	357
ENSG00000149633	714
ENSG00000149657	26
ENSG00000149658	26
ENSG00000149716	37
ENSG00000149743	22
ENSG00000149761	22
ENSG00000149781	226
ENSG00000149782	22
ENSG00000149792	40
ENSG00000149806	22
ENSG00000149823	40
ENSG00000149923	38
ENSG00000149929	38
ENSG00000149930	38
ENSG00000149932	38
ENSG00000150316	54
ENSG00000150401	27
ENSG00000150403	27
ENSG00000150433	5
ENSG00000150455	5
ENSG00000150456	50
ENSG00000150459	50
ENSG00000150477	4
ENSG00000150593	715
ENSG00000150712	82
ENSG00000150756	99
ENSG00000150768	5
ENSG00000150773	5
ENSG00000150776	5
ENSG00000150779	5
ENSG00000150787	5
ENSG00000150990	156
ENSG00000151092	224
ENSG00000151093	224
ENSG00000151116	11
ENSG00000151135	259
ENSG00000151148	65
ENSG00000151151	469
ENSG00000151247	103
ENSG00000151287	27
ENSG00000151327	139
ENSG00000151366	88
ENSG00000151376	470
ENSG00000151445	15
ENSG00000151461	33
ENSG00000151465	33
ENSG00000151498	5
ENSG00000151500	5
ENSG00000151502	5
ENSG00000151503	5
ENSG00000151532	14
ENSG00000151657	33
ENSG00000151748	471
ENSG00000151849	50
ENSG00000151893	14
ENSG00000151923	14
ENSG00000152082	472
ENSG00000152102	34
ENSG00000152193	27
ENSG00000152219	11
ENSG00000152223	4
ENSG00000152229	4
ENSG00000152234	4
ENSG00000152240	4
ENSG00000152242	4
ENSG00000152382	717
ENSG00000152404	5
ENSG00000152433	59
ENSG00000152439	59
ENSG00000152443	59
ENSG00000152454	59
ENSG00000152455	33
ENSG00000152457	33
ENSG00000152464	33
ENSG00000152467	178
ENSG00000152475	41
ENSG00000152484	50
ENSG00000152520	50
ENSG00000152642	154
ENSG00000152689	316
ENSG00000152700	47
ENSG00000152767	27
ENSG00000152904	46
ENSG00000152939	221
ENSG00000152942	77
ENSG00000152944	133
ENSG00000153015	362
ENSG00000153107	473
ENSG00000153207	46
ENSG00000153234	718
ENSG00000153237	474
ENSG00000153283	86
ENSG00000153291	475
ENSG00000153339	4
ENSG00000153391	4
ENSG00000153406	13
ENSG00000153487	27
ENSG00000153551	154
ENSG00000153558	3
ENSG00000153563	120
ENSG00000153767	234
ENSG00000153774	7
ENSG00000153827	113
ENSG00000153879	92
ENSG00000153914	365
ENSG00000153975	29
ENSG00000154001	28
ENSG00000154040	719
ENSG00000154059	4
ENSG00000154065	720
ENSG00000154114	5
ENSG00000154133	73
ENSG00000154144	5
ENSG00000154174	136
ENSG00000154262	476
ENSG00000154328	8
ENSG00000154359	8
ENSG00000154447	477
ENSG00000154582	187
ENSG00000154640	478
ENSG00000154723	24
ENSG00000154781	74
ENSG00000154803	1
ENSG00000154814	74
ENSG00000154832	4
ENSG00000154839	4
ENSG00000154845	4
ENSG00000154889	4
ENSG00000154920	57
ENSG00000154945	57
ENSG00000154957	1
ENSG00000155034	34
ENSG00000155085	29
ENSG00000155097	169
ENSG00000155111	29
ENSG00000155115	29
ENSG00000155189	8
ENSG00000155229	14
ENSG00000155252	14
ENSG00000155256	14
ENSG00000155269	721
ENSG00000155275	43
ENSG00000155287	875
ENSG00000155329	47
ENSG00000155330	87
ENSG00000155363	30
ENSG00000155366	30
ENSG00000155367	30
ENSG00000155393	87
ENSG00000155463	36
ENSG00000155545	124
ENSG00000155660	185
ENSG00000155827	98
ENSG00000155876	160
ENSG00000155906	235
ENSG00000155926	199
ENSG00000155957	479
ENSG00000155975	8
ENSG00000156017	330
ENSG00000156050	416
ENSG00000156110	35
ENSG00000156171	370
ENSG00000156232	16
ENSG00000156256	24
ENSG00000156261	24
ENSG00000156304	24
ENSG00000156345	146
ENSG00000156411	63
ENSG00000156502	35
ENSG00000156515	35
ENSG00000156521	35
ENSG00000156599	81
ENSG00000156603	81
ENSG00000156671	376
ENSG00000156675	78
ENSG00000156697	184
ENSG00000156711	268
ENSG00000156735	78
ENSG00000156831	508
ENSG00000156858	38
ENSG00000156860	38
ENSG00000156873	38
ENSG00000156875	130
ENSG00000156876	130
ENSG00000156928	31
ENSG00000156958	12
ENSG00000156970	9
ENSG00000156983	74
ENSG00000157184	342
ENSG00000157214	343
ENSG00000157224	6
ENSG00000157227	722
ENSG00000157259	6
ENSG00000157303	480
ENSG00000157349	7
ENSG00000157353	7
ENSG00000157426	126
ENSG00000157450	890
ENSG00000157456	9
ENSG00000157500	3
ENSG00000157510	73
ENSG00000157538	24
ENSG00000157540	24
ENSG00000157593	32
ENSG00000157601	69
ENSG00000157734	16
ENSG00000157741	60
ENSG00000157778	31
ENSG00000157796	387
ENSG00000157837	94
ENSG00000157870	481
ENSG00000157881	52
ENSG00000157916	52
ENSG00000157933	52
ENSG00000157954	31
ENSG00000157985	34
ENSG00000158019	482
ENSG00000158042	11
ENSG00000158106	19
ENSG00000158109	52
ENSG00000158158	321
ENSG00000158195	119
ENSG00000158201	4
ENSG00000158234	483
ENSG00000158402	9
ENSG00000158417	122
ENSG00000158480	138
ENSG00000158481	200
ENSG00000158483	53
ENSG00000158545	7
ENSG00000158604	45
ENSG00000158636	88
ENSG00000158669	85
ENSG00000158747	172
ENSG00000158773	49
ENSG00000158796	222
ENSG00000158805	277
ENSG00000158850	220
ENSG00000158863	8
ENSG00000158864	220
ENSG00000158869	174
ENSG00000158941	8
ENSG00000158985	269
ENSG00000159063	88
ENSG00000159069	17
ENSG00000159079	24
ENSG00000159086	24
ENSG00000159128	24
ENSG00000159131	24
ENSG00000159140	24
ENSG00000159147	24
ENSG00000159189	134
ENSG00000159202	57
ENSG00000159208	175
ENSG00000159210	57
ENSG00000159239	484
ENSG00000159256	24
ENSG00000159259	24
ENSG00000159267	24
ENSG00000159307	396
ENSG00000159322	16
ENSG00000159335	83
ENSG00000159352	49
ENSG00000159363	213
ENSG00000159377	49
ENSG00000159403	485
ENSG00000159459	12
ENSG00000159461	66
ENSG00000159579	66
ENSG00000159593	7
ENSG00000159658	342
ENSG00000159692	43
ENSG00000159720	7
ENSG00000159792	34
ENSG00000159842	1
ENSG00000159882	79
ENSG00000159885	79
ENSG00000159915	79
ENSG00000159917	79
ENSG00000160049	209
ENSG00000160051	165
ENSG00000160055	486
ENSG00000160058	165
ENSG00000160075	52
ENSG00000160087	52
ENSG00000160113	322
ENSG00000160131	487
ENSG00000160185	86
ENSG00000160193	24
ENSG00000160194	24
ENSG00000160208	24
ENSG00000160209	24
ENSG00000160214	24
ENSG00000160216	24
ENSG00000160218	24
ENSG00000160255	226
ENSG00000160256	24
ENSG00000160284	723
ENSG00000160294	263
ENSG00000160298	263
ENSG00000160299	263
ENSG00000160305	24
ENSG00000160318	488
ENSG00000160325	17
ENSG00000160336	131
ENSG00000160392	194
ENSG00000160410	194
ENSG00000160445	17
ENSG00000160551	58
ENSG00000160563	17
ENSG00000160593	200
ENSG00000160602	58
ENSG00000160606	58
ENSG00000160613	5
ENSG00000160633	304
ENSG00000160688	222
ENSG00000160695	5
ENSG00000160714	49
ENSG00000160741	49
ENSG00000160746	915
ENSG00000160767	161
ENSG00000160785	208
ENSG00000160791	120
ENSG00000160796	3
ENSG00000160799	3
ENSG00000160813	6
ENSG00000160877	71
ENSG00000160888	70
ENSG00000160908	6
ENSG00000160917	6
ENSG00000160948	19
ENSG00000160949	19
ENSG00000160953	21
ENSG00000160957	19
ENSG00000160959	19
ENSG00000160972	19
ENSG00000160993	6
ENSG00000161010	489
ENSG00000161011	489
ENSG00000161016	916
