comm1	comm2	terms1	terms2	jaccard
114	149	3	1	0
114	120	3	8	0
114	175	3	10	0
114	173	3	17	0
114	97	3	64	0
114	86	3	55	0
114	69	3	28	0
114	147	3	48	0
114	221	3	4	0
114	112	3	9	0
114	111	3	31	0
114	213	3	14	0
114	70	3	96	0
114	73	3	10	0
114	151	3	15	0
114	114	3	3	1
114	209	3	8	0
114	128	3	5	0
114	253	3	9	0
114	134	3	23	0
114	168	3	5	0
114	185	3	8	0
114	108	3	8	0
114	197	3	8	0
114	152	3	51	0
114	176	3	16	0
114	104	3	46	0
114	123	3	2	0
114	201	3	2	0
209	32	8	5	0
209	9	8	148	0
209	174	8	88	0
209	155	8	6	0
209	10	8	46	0
209	144	8	15	0
209	95	8	4	0
209	149	8	1	0
209	120	8	8	0
209	175	8	10	0
209	173	8	17	0
209	97	8	64	0
209	86	8	55	0
209	69	8	28	0
209	147	8	48	0
209	221	8	4	0
209	112	8	9	0
209	111	8	31	0
209	213	8	14	0
209	70	8	96	0
209	73	8	10	0
209	151	8	15	0
209	114	8	3	0
209	209	8	8	1
209	128	8	5	0
209	253	8	9	0
209	134	8	23	0
209	168	8	5	0
209	185	8	8	0
209	108	8	8	0
209	197	8	8	0
209	152	8	51	0
209	176	8	16	0
209	104	8	46	0
209	123	8	2	0
209	201	8	2	0
128	32	5	5	0
128	9	5	148	0
128	174	5	88	0
128	155	5	6	0
128	10	5	46	0
128	144	5	15	0
128	95	5	4	0
128	149	5	1	0
128	120	5	8	0
128	175	5	10	0
128	173	5	17	0
128	97	5	64	0
128	86	5	55	0
128	69	5	28	0
128	147	5	48	0
128	221	5	4	0
128	112	5	9	0
128	111	5	31	0
128	213	5	14	0
128	70	5	96	0
128	73	5	10	0
128	151	5	15	0
128	114	5	3	0
128	209	5	8	0
128	128	5	5	1
128	253	5	9	0
128	134	5	23	0
128	168	5	5	0
128	185	5	8	0
128	108	5	8	0
128	197	5	8	0
128	152	5	51	0
128	176	5	16	0
128	104	5	46	0
128	123	5	2	0
128	201	5	2	0
253	32	9	5	0
253	9	9	148	0
253	174	9	88	0
253	155	9	6	0
253	10	9	46	0
253	144	9	15	0
253	95	9	4	0
253	149	9	1	0
253	120	9	8	0
253	175	9	10	0
253	173	9	17	0
